recid,province,department,dcode,year,month,dip,pres,total,ucr,pj,soc,con,enp,urb,lit,pop
5835,San Juan,Calingasta,18004,1963,NA,0,1,2003,1482,440,NA,1,3.367777109146118,0,0.7738109176809136,6785
9002,San Juan,Calingasta,18004,1965,NA,1,0,2166,1796,103,NA,10,3.2345473766326904,0,0.7839072807268668,6673
4809,San Juan,Calingasta,18004,1973,3,0,1,2607,249,1343,NA,NA,2.5186948776245117,0,0.8242927329106777,6662.100000000006
16786,San Juan,Calingasta,18004,1973,3,1,0,2601,247,1180,NA,NA,2.918592691421509,0,0.8242927329106777,6662.100000000006
5331,San Juan,Calingasta,18004,1973,9,0,1,2485,626,1654,NA,NA,1.9645888805389404,0,0.8242927329106777,6662.100000000006
9547,San Juan,Calingasta,18004,1983,NA,1,0,3254,864,1049,NA,NA,3.169191598892212,0,0.8747745481404401,7392.8181818181765
2161,San Juan,Calingasta,18004,1983,NA,0,1,3287,884,1057,NA,NA,3.2070541381835938,0,0.8747745481404401,7392.8181818181765
10073,San Juan,Calingasta,18004,1985,NA,1,0,3272,1328,755,NA,NA,3.206341028213501,0,0.8848709111863915,7461.363636363632
10601,San Juan,Calingasta,18004,1987,NA,1,0,3374,589,1208,NA,NA,3.2318942546844482,0,0.8949672742323447,7529.909090909088
11129,San Juan,Calingasta,18004,1989,NA,1,0,3519,565,1339,NA,NA,3.754596710205078,0,0.9050636372782979,7598.454545454544
2689,San Juan,Calingasta,18004,1989,NA,0,1,3677,732,1621,NA,NA,3.4469101428985596,0,0.9050636372782979,7598.454545454544
11658,San Juan,Calingasta,18004,1991,NA,1,0,3728,254,1511,NA,NA,3.147566318511963,0,0.9151600003242493,7667
12188,San Juan,Calingasta,18004,1993,NA,1,0,3850,359,2230,NA,NA,3.933701276779175,0,0.9223019957542418,7768.800000000003
12725,San Juan,Calingasta,18004,1995,NA,1,0,4110,117,1828,NA,NA,3.0688560009002686,0,0.9294439911842343,7870.600000000006
3226,San Juan,Calingasta,18004,1995,NA,0,1,4132,226,1947,NA,NA,3.3348445892333984,0,0.9294439911842343,7870.600000000006
13262,San Juan,Calingasta,18004,1997,NA,1,0,4121,832,1330,NA,NA,4.239920139312744,0,0.9365859866142268,7972.400000000009
13792,San Juan,Calingasta,18004,1999,NA,1,0,4377,2143,1448,NA,NA,2.7168126106262207,0,0.9437279820442201,8074.199999999997
3765,San Juan,Calingasta,18004,1999,NA,0,1,4440,2290,1532,NA,NA,2.543471097946167,0,0.9437279820442201,8074.199999999997
14302,San Juan,Calingasta,18004,2001,NA,1,0,3673,1229,1452,NA,NA,3.5134832859039307,0,0.9508699774742126,8176
17123,San Juan,Calingasta,18004,2003,NA,1,0,4539,893,1322,NA,NA,4.3236565589904785,0,0.958011972904206,8278.758592537732
4079,San Juan,Calingasta,18004,2003,NA,0,1,4418,34,3809,33,NA,4.522120475769043,0,0.958011972904206,8278.758592537732
282,San Juan,Capital,18005,1922,NA,0,1,5797,4051,NA,248,1498,2.7307276725769043,1,0.8001990356752948,NA
7240,San Juan,Capital,18005,1926,NA,1,0,7169,4894,NA,467,424,2.319061040878296,1,0.8155783876296017,NA
636,San Juan,Capital,18005,1928,NA,0,1,9001,5683,NA,1803,NA,2.142122268676758,1,0.8232680636067542,53857.538800604496
7612,San Juan,Capital,18005,1930,NA,1,0,9362,8318,NA,1044,NA,1.8378689289093018,1,0.8309577395839076,56323.823024999154
1093,San Juan,Capital,18005,1946,NA,0,1,15110,9483,5627,NA,NA,2.9705452919006348,1,0.8924751474011332,80585.5367680278
15118,San Juan,Capital,18005,1948,3,1,0,3838,685,2362,258,318,2.3623414039611816,0.9999271631240845,0.8982990763404155,84275.76923076948
15419,San Juan,Capital,18005,1948,12,1,0,3816,1025,2108,NA,NA,2.522123098373413,0.9999271631240845,0.8982990763404155,84275.76923076948
8121,San Juan,Capital,18005,1954,NA,1,0,52877,12094,36675,260,1803,1.866435170173645,0.9994901418685913,0.9101736220446499,95470.38461538497
14808,San Juan,Capital,18005,1957,NA,1,0,48469,25753,11947,1837,1583,6.217308044433594,0.9992716312408447,0.9161108948967676,101067.69230769249
1617,San Juan,Capital,18005,1958,NA,0,1,49114,40730,1058,953,NA,4.113521575927734,0.9991987943649292,0.9180899858474731,102933.4615384615
8568,San Juan,Capital,18005,1962,NA,1,0,52937,39413,NA,NA,NA,4.27893590927124,0.9992424964904785,0.9260063496502964,107848.40000000014
5832,San Juan,Capital,18005,1963,NA,0,1,52113,35786,8144,NA,150,5.598492622375488,0.9993371844291687,0.927985440601002,108440.1000000001
16284,San Juan,Capital,18005,1963,NA,1,0,53989,26647,11142,NA,118,5.438453197479248,0.9993371844291687,0.927985440601002,108440.1000000001
9003,San Juan,Capital,18005,1965,NA,1,0,56452,44059,7601,NA,408,3.679478406906128,0.9995265603065491,0.9319436225024136,109623.5
16783,San Juan,Capital,18005,1973,3,1,0,63488,6217,17923,NA,NA,4.077208518981934,1,0.94777635010806,114221.19999999995
4806,San Juan,Capital,18005,1973,3,0,1,63624,8903,24614,NA,NA,3.781080961227417,1,0.94777635010806,114221.19999999995
5313,San Juan,Capital,18005,1973,9,0,1,62592,20434,30366,NA,NA,2.806074619293213,1,0.94777635010806,114221.19999999995
2158,San Juan,Capital,18005,1983,NA,0,1,70787,33092,17649,NA,NA,3.0799272060394287,1,0.9675672596151177,118421.54545454547
9544,San Juan,Capital,18005,1983,NA,1,0,69862,30067,16850,NA,NA,3.3316924571990967,1,0.9675672596151177,118421.54545454547
10070,San Juan,Capital,18005,1985,NA,1,0,70004,30905,17305,NA,NA,3.397343397140503,1,0.9715254415165293,118671.90909090909
10598,San Juan,Capital,18005,1987,NA,1,0,69779,12168,30180,NA,NA,3.6807408332824707,1,0.9754836234179409,118922.27272727274
11126,San Juan,Capital,18005,1989,NA,1,0,71535,13934,12657,NA,NA,4.752191543579102,1,0.9794418053193525,119172.63636363638
2686,San Juan,Capital,18005,1989,NA,0,1,73117,24970,25888,NA,NA,3.8291068077087402,1,0.9794418053193525,119172.63636363638
11655,San Juan,Capital,18005,1991,NA,1,0,71639,4590,19409,NA,NA,4.088257789611816,1,0.9833999872207642,119423
12185,San Juan,Capital,18005,1993,NA,1,0,71817,10756,43780,NA,NA,3.9079790115356445,1,0.9844859838485718,118094
3223,San Juan,Capital,18005,1995,NA,0,1,74300,6851,29885,NA,NA,3.9743199348449707,1,0.9855719804763794,116765
12722,San Juan,Capital,18005,1995,NA,1,0,73726,6152,28327,NA,NA,4.137889385223389,1,0.9855719804763794,116765
13259,San Juan,Capital,18005,1997,NA,1,0,71226,9170,17792,NA,NA,4.390336513519287,1,0.986657977104187,115436
3766,San Juan,Capital,18005,1999,NA,0,1,74138,42304,15714,NA,NA,2.4795796871185303,1,0.9877439737319946,114107
13793,San Juan,Capital,18005,1999,NA,1,0,73432,37900,17782,NA,NA,2.7326905727386475,1,0.9877439737319946,114107
14284,San Juan,Capital,18005,2001,NA,1,0,48279,15315,17111,NA,NA,4.14452600479126,1,0.9888299703598022,112778
4061,San Juan,Capital,18005,2003,NA,0,1,72118,462,50947,496,NA,5.885150909423828,1,0.9899159669876099,111460.65431182976
17120,San Juan,Capital,18005,2003,NA,1,0,67835,9999,13931,NA,NA,6.347007751464844,1,0.9899159669876099,111460.65431182976
283,San Juan,Caucete,18006,1922,NA,0,1,1530,934,NA,30,566,3.012601852416992,0.24699966925563221,0.5027522531247897,11634.727272727294
7241,San Juan,Caucete,18006,1926,NA,1,0,2004,1480,NA,96,68,2.184885263442993,0.24342184987935145,0.5436670924386675,12699.09090909094
637,San Juan,Caucete,18006,1928,NA,0,1,2293,1812,NA,288,NA,1.5448191165924072,0.24163294019121095,0.5641245120956064,13231.272727272764
7613,San Juan,Caucete,18006,1930,NA,1,0,2340,2049,NA,291,NA,1.3320794105529785,0.23984403050307068,0.5845819317525418,13763.45454545453
1094,San Juan,Caucete,18006,1946,NA,0,1,3592,1955,1637,NA,NA,2.708188056945801,0.2255327529979474,0.7482412890080496,18020.909090909117
15119,San Juan,Caucete,18006,1948,3,1,0,3692,477,2826,126,128,1.649986982345581,0.24848548265603654,0.7624474994160906,18599.615384615376
15420,San Juan,Caucete,18006,1948,12,1,0,3918,641,2981,NA,NA,1.6399303674697876,0.24848548265603654,0.7624474994160906,18599.615384615376
8122,San Juan,Caucete,18006,1954,NA,1,0,9559,1727,7223,40,331,1.6522188186645508,0.39156858966900643,0.7863125028935345,20475.307692307746
14822,San Juan,Caucete,18006,1957,NA,1,0,8852,5623,1617,281,425,5.782164573669434,0.4631101431754914,0.798245004632256,21413.153846153873
1618,San Juan,Caucete,18006,1958,NA,0,1,9461,7915,324,115,NA,3.7733376026153564,0.48695732767765065,0.8022225052118301,21725.76923076925
8569,San Juan,Caucete,18006,1962,NA,1,0,10498,7639,NA,NA,NA,4.328946113586426,0.5291166186332701,0.8181325075301249,22109.399999999994
5836,San Juan,Caucete,18006,1963,NA,0,1,10669,7547,2048,NA,NA,4.97918701171875,0.5263490796089174,0.822110008109699,21988.600000000006
16288,San Juan,Caucete,18006,1963,NA,1,0,11085,5235,2592,NA,0,4.935702800750732,0.5263490796089174,0.822110008109699,21988.600000000006
9004,San Juan,Caucete,18006,1965,NA,1,0,11357,7815,2647,NA,154,4.209142208099365,0.5208140015602112,0.8300650092688473,21747
16787,San Juan,Caucete,18006,1973,3,1,0,12529,1090,5438,NA,NA,3.4862587451934814,0.5389167129993453,0.8618850139054377,21900.5
4810,San Juan,Caucete,18006,1973,3,0,1,12551,1298,6711,NA,NA,2.6958250999450684,0.5389167129993453,0.8618850139054377,21900.5
5327,San Juan,Caucete,18006,1973,9,0,1,12364,2700,8049,NA,NA,2.090919256210327,0.5389167129993453,0.8618850139054377,21900.5
2162,San Juan,Caucete,18006,1983,NA,0,1,13985,5343,5491,NA,NA,3.026430606842041,0.6453847348690012,0.9016600197011773,24892.81818181812
9548,San Juan,Caucete,18006,1983,NA,1,0,13871,5227,5437,NA,NA,3.0437440872192383,0.6453847348690012,0.9016600197011773,24892.81818181812
10074,San Juan,Caucete,18006,1985,NA,1,0,14159,6417,4346,NA,NA,2.9852986335754395,0.6666783392429316,0.9096150208603246,25709.363636363647
10602,San Juan,Caucete,18006,1987,NA,1,0,14282,3092,6894,NA,NA,3.127265691757202,0.6879719436168621,0.9175700220194729,26525.90909090906
11130,San Juan,Caucete,18006,1989,NA,1,0,14836,2958,5386,NA,NA,4.209910869598389,0.7092655479907926,0.9255250231786203,27342.45454545447
2690,San Juan,Caucete,18006,1989,NA,0,1,15072,3971,7738,NA,NA,2.8921852111816406,0.7092655479907926,0.9255250231786203,27342.45454545447
11659,San Juan,Caucete,18006,1991,NA,1,0,14879,1608,6391,NA,NA,3.4863884449005127,0.730559152364723,0.9334800243377686,28159
12189,San Juan,Caucete,18006,1993,NA,1,0,15315,1576,11664,NA,NA,3.043412923812866,0.7518527567386535,0.9376500248908997,29249
12726,San Juan,Caucete,18006,1995,NA,1,0,15808,1455,7388,NA,NA,3.326012372970581,0.773146361112584,0.9418200254440308,30339
3227,San Juan,Caucete,18006,1995,NA,0,1,15861,1804,7790,NA,NA,3.3358633518218994,0.773146361112584,0.9418200254440308,30339
13263,San Juan,Caucete,18006,1997,NA,1,0,15864,1460,5199,NA,NA,4.126367568969727,0.7944399654865144,0.9459900259971619,31429
13794,San Juan,Caucete,18006,1999,NA,1,0,16911,7094,6728,NA,NA,2.822392463684082,0.8157335698604449,0.950160026550293,32519
3767,San Juan,Caucete,18006,1999,NA,0,1,17061,7597,6829,NA,NA,2.6992392539978027,0.8157335698604449,0.950160026550293,32519
14298,San Juan,Caucete,18006,2001,NA,1,0,12536,3855,5184,NA,NA,3.578185558319092,0.8370271742343753,0.9543300271034241,33609
4075,San Juan,Caucete,18006,2003,NA,0,1,16800,272,14630,44,NA,4.095876216888428,0.8583207786083058,0.9585000276565552,34726.09808001952
17124,San Juan,Caucete,18006,2003,NA,1,0,16295,3653,6574,NA,NA,3.7659037113189697,0.8583207786083058,0.9585000276565552,34726.09808001952
284,San Juan,Chimbas,18007,1922,NA,0,1,0,NA,NA,NA,NA,NA,0.10084514184431725,0.5872703021572487,3897.272727272706
7242,San Juan,Chimbas,18007,1926,NA,1,0,0,NA,NA,NA,NA,NA,0.15126771276647588,0.6161438534336714,4508.909090909059
638,San Juan,Chimbas,18007,1928,NA,0,1,0,NA,NA,NA,NA,NA,0.17647899822755164,0.6305806290718827,4814.727272727294
7614,San Juan,Chimbas,18007,1930,NA,1,0,0,NA,NA,NA,NA,NA,0.20169028368863096,0.64501740471009406,5120.54545454547
1095,San Juan,Chimbas,18007,1946,NA,0,1,0,NA,NA,NA,NA,NA,0.40338056737726546,0.7605116098157829,7567.090909090883
8123,San Juan,Chimbas,18007,1954,NA,1,0,0,NA,NA,NA,NA,NA,0.6202828746575619,0.7985204485329707,11279.230769230751
14810,San Juan,Chimbas,18007,1957,NA,1,0,5238,3366,973,140,192,5.37401008605957,0.7078385880360258,0.811716356060721,12804.615384615376
1619,San Juan,Chimbas,18007,1958,NA,0,1,5503,4600,198,65,NA,4.143992900848389,0.7370238258288495,0.816114991903305,13313.076923076878
8570,San Juan,Chimbas,18007,1962,NA,1,0,6162,4786,NA,NA,NA,3.544355869293213,0.7888031363487249,0.8337095352736377,15568.199999999953
5837,San Juan,Chimbas,18007,1963,NA,0,1,6488,4653,1358,NA,5,4.359750747680664,0.785507553815842,0.8381081711162217,16187.300000000047
16289,San Juan,Chimbas,18007,1963,NA,1,0,6645,3243,1588,NA,5,4.3461809158325195,0.785507553815842,0.8381081711162217,16187.300000000047
9005,San Juan,Chimbas,18007,1965,NA,1,0,6926,5386,1022,NA,61,3.4359073638916016,0.7789163887500763,0.846905442801388,17425.5
4811,San Juan,Chimbas,18007,1973,3,0,1,11232,823,5328,NA,NA,2.8882431983947754,0.8153108060359955,0.882094529542055,25284.399999999907
16788,San Juan,Chimbas,18007,1973,3,1,0,10927,723,3850,NA,NA,3.8749115467071533,0.8153108060359955,0.882094529542055,25284.399999999907
5315,San Juan,Chimbas,18007,1973,9,0,1,10507,2263,6999,NA,NA,2.016646146774292,0.8153108060359955,0.882094529542055,25284.399999999907
9549,San Juan,Chimbas,18007,1983,NA,1,0,15733,4767,4935,NA,NA,3.5323214530944824,0.9915519058704376,0.9260808879678901,40725.54545454541
2163,San Juan,Chimbas,18007,1983,NA,0,1,15875,5020,5092,NA,NA,3.464851140975952,0.9915519058704376,0.9260808879678901,40725.54545454541
10075,San Juan,Chimbas,18007,1985,NA,1,0,17764,7845,4749,NA,NA,3.1565754413604736,1,0.9348781596530564,43609.909090909176
10603,San Juan,Chimbas,18007,1987,NA,1,0,19018,2775,9069,NA,NA,3.127126693725586,1,0.9436754313382227,46494.27272727294
11131,San Juan,Chimbas,18007,1989,NA,1,0,20517,2888,5052,NA,NA,3.8375301361083984,1,0.952472703023389,49378.6363636367
2691,San Juan,Chimbas,18007,1989,NA,0,1,21060,4572,11061,NA,NA,2.981534242630005,1,0.952472703023389,49378.6363636367
11660,San Juan,Chimbas,18007,1991,NA,1,0,21619,951,6979,NA,NA,3.491367816925049,1,0.9612699747085571,52263
12190,San Juan,Chimbas,18007,1993,NA,1,0,23854,1993,16204,NA,NA,3.3581602573394775,1,0.9641979813575743,56576.200000000186
3228,San Juan,Chimbas,18007,1995,NA,0,1,26214,1708,12278,NA,NA,3.5277018547058105,1,0.9671259880065914,60889.40000000037
12727,San Juan,Chimbas,18007,1995,NA,1,0,26107,1124,11672,NA,NA,3.473696231842041,1,0.9671259880065914,60889.40000000037
13264,San Juan,Chimbas,18007,1997,NA,1,0,27304,3125,7995,NA,NA,4.3227996826171875,1,0.970053994655609,65202.60000000056
3768,San Juan,Chimbas,18007,1999,NA,0,1,30425,17056,8914,NA,NA,2.436319589614868,1,0.9729820013046262,69515.79999999981
13795,San Juan,Chimbas,18007,1999,NA,1,0,30133,16011,9453,NA,NA,2.538100004196167,1,0.9729820013046262,69515.79999999981
14286,San Juan,Chimbas,18007,2001,NA,1,0,23357,8429,8871,NA,NA,3.5087661743164062,1,0.9759100079536438,73829
17125,San Juan,Chimbas,18007,2003,NA,1,0,31184,5594,10990,NA,NA,4.203057765960693,1,0.9788380146026618,78338.82681183785
4063,San Juan,Chimbas,18007,2003,NA,0,1,32519,206,28102,129,NA,4.885774612426758,1,0.9788380146026618,78338.82681183785
285,San Juan,Iglesia,18008,1922,NA,0,1,598,380,NA,1,217,2.9615728855133057,0,0.46512452729286835,4725.151515151505
7243,San Juan,Iglesia,18008,1926,NA,1,0,745,558,NA,2,6,2.195814371109009,0,0.4921542069604321,4862.727272727265
639,San Juan,Iglesia,18008,1928,NA,0,1,902,2,NA,0,NA,1.0315865278244019,0,0.5056690467942158,4931.515151515152
7615,San Juan,Iglesia,18008,1930,NA,1,0,794,759,NA,35,NA,1.1479462385177612,0,0.5191838866279976,5000.303030303025
1096,San Juan,Iglesia,18008,1946,NA,0,1,1230,1163,67,NA,NA,2.2213053703308105,0,0.627302605298258,5550.606060606049
15122,San Juan,Iglesia,18008,1948,3,1,0,1049,34,861,15,115,1.4548486471176147,0,0.6400784335353169,5532.076923076922
15423,San Juan,Iglesia,18008,1948,12,1,0,997,77,874,NA,NA,1.2888201475143433,0,0.6400784335353169,5532.076923076922
8124,San Juan,Iglesia,18008,1954,NA,1,0,2346,321,1769,13,207,1.6796437501907349,0,0.6761888834563177,5214.538461538468
14825,San Juan,Iglesia,18008,1957,NA,1,0,2042,1457,114,2,261,4.202967166900635,0,0.694244108416818,5055.769230769234
1620,San Juan,Iglesia,18008,1958,NA,0,1,2170,1903,35,2,NA,4.390688896179199,0,0.7002625167369843,5002.846153846156
8571,San Juan,Iglesia,18008,1962,NA,1,0,2177,1776,NA,NA,NA,3.1208724975585937,0,0.7243361500176526,4911.800000000001
16290,San Juan,Iglesia,18008,1963,NA,1,0,2144,1327,467,NA,0,3.4048233032226562,0,0.7303545583378188,4919.200000000001
5838,San Juan,Iglesia,18008,1963,NA,0,1,2140,1580,456,NA,NA,3.403383493423462,0,0.7303545583378188,4919.200000000001
9006,San Juan,Iglesia,18008,1965,NA,1,0,2146,1850,230,NA,4,2.6990325450897217,0,0.742391374978153,4934
4812,San Juan,Iglesia,18008,1973,3,0,1,2301,89,979,NA,NA,2.4038100242614746,0,0.7905386415394879,4918.199999999997
16789,San Juan,Iglesia,18008,1973,3,1,0,2299,81,840,NA,NA,2.6506803035736084,0,0.7905386415394879,4918.199999999997
5330,San Juan,Iglesia,18008,1973,9,0,1,2209,575,1490,NA,NA,1.9081677198410034,0,0.7905386415394879,4918.199999999997
2164,San Juan,Iglesia,18008,1983,NA,0,1,2755,408,1182,NA,NA,2.699413299560547,0,0.8507227247411553,5021.636363636353
9550,San Juan,Iglesia,18008,1983,NA,1,0,2747,403,1183,NA,NA,2.6832096576690674,0,0.8507227247411553,5021.636363636353
10076,San Juan,Iglesia,18008,1985,NA,1,0,2836,520,1022,NA,NA,2.8044469356536865,0,0.8627595413814895,5172.727272727265
10604,San Juan,Iglesia,18008,1987,NA,1,0,2898,262,1223,NA,NA,2.578195095062256,0,0.8747963580218237,5323.8181818181765
11132,San Juan,Iglesia,18008,1989,NA,1,0,3017,403,1247,NA,NA,3.1195435523986816,0,0.8868331746621578,5474.909090909088
2692,San Juan,Iglesia,18008,1989,NA,0,1,3044,516,1415,NA,NA,2.9172728061676025,0,0.8868331746621578,5474.909090909088
11661,San Juan,Iglesia,18008,1991,NA,1,0,3162,131,1343,NA,NA,2.410701274871826,0,0.8988699913024902,5626
12191,San Juan,Iglesia,18008,1993,NA,1,0,3281,173,1944,NA,NA,3.423659324645996,0,0.9068919897079466,5848.200000000012
12728,San Juan,Iglesia,18008,1995,NA,1,0,3446,110,1415,NA,NA,2.5228140354156494,0,0.9149139881134039,6070.400000000023
3229,San Juan,Iglesia,18008,1995,NA,0,1,3454,328,1405,NA,NA,3.7259535789489746,0,0.9149139881134039,6070.400000000023
13265,San Juan,Iglesia,18008,1997,NA,1,0,3548,1249,1401,NA,NA,3.3467891216278076,0,0.9229359865188593,6292.600000000006
13796,San Juan,Iglesia,18008,1999,NA,1,0,3735,2006,1299,NA,NA,2.404033660888672,0,0.9309579849243166,6514.8000000000175
3769,San Juan,Iglesia,18008,1999,NA,0,1,3751,2049,1388,NA,NA,2.2835986614227295,0,0.9309579849243166,6514.8000000000175
14301,San Juan,Iglesia,18008,2001,NA,1,0,3282,1553,1332,NA,NA,2.555722951889038,0,0.938979983329773,6737
4078,San Juan,Iglesia,18008,2003,NA,0,1,3818,56,3096,19,NA,4.436455249786377,0,0.9470019817352293,6964.819854689391
17126,San Juan,Iglesia,18008,2003,NA,1,0,4032,1176,1780,NA,NA,3.3032193183898926,0,0.9470019817352293,6964.819854689391
286,San Juan,Jachal,18009,1922,NA,0,1,1849,1231,NA,3,615,3.0095741748809814,0.12894745283957576,0.5466683747306949,14074.454545454559
7244,San Juan,Jachal,18009,1926,NA,1,0,2137,1679,NA,14,20,2.5259809494018555,0.15058693086559138,0.5781806313222457,14563.181818181823
640,San Juan,Jachal,18009,1928,NA,0,1,2813,0,NA,0,NA,1.0251940488815308,0.1614066698785983,0.5939367596180212,14807.54545454547
7616,San Juan,Jachal,18009,1930,NA,1,0,2353,2310,NA,43,NA,1.0905884504318237,0.17222640889160523,0.6096928879137966,15051.909090909088
1097,San Juan,Jachal,18009,1946,NA,0,1,3181,2668,513,NA,NA,2.627511739730835,0.2587843209956624,0.7357419142800001,17006.818181818206
15123,San Juan,Jachal,18009,1948,3,1,0,3085,774,2120,51,105,1.8631058931350708,0.27138232955565833,0.748006342486903,17292.461538461503
15424,San Juan,Jachal,18009,1948,12,1,0,3406,993,2323,NA,NA,1.8158862590789795,0.27138232955565833,0.748006342486903,17292.461538461503
8125,San Juan,Jachal,18009,1954,NA,1,0,8244,2099,5625,17,352,1.8780111074447632,0.31451116387660605,0.7743245268409904,18273.23076923075
14824,San Juan,Jachal,18009,1957,NA,1,0,7646,5255,1033,243,152,5.285377502441406,0.3360755810370808,0.787483619018035,18763.615384615376
1621,San Juan,Jachal,18009,1958,NA,0,1,7956,7103,72,107,NA,3.848541498184204,0.3432637200905724,0.7918699830770493,18927.076923076937
8572,San Juan,Jachal,18009,1962,NA,1,0,8432,7056,NA,NA,NA,3.0682337284088135,0.359787678718567,0.8094154393131099,19103.199999999983
16291,San Juan,Jachal,18009,1963,NA,1,0,8582,4656,2251,NA,11,4.063327312469482,0.3608615189790725,0.8138018033721242,19027.79999999999
5839,San Juan,Jachal,18009,1963,NA,0,1,8430,5576,1990,NA,12,4.13994026184082,0.3608615189790725,0.8138018033721242,19027.79999999999
9007,San Juan,Jachal,18009,1965,NA,1,0,8835,6331,1960,NA,43,3.8312482833862305,0.3630091995000839,0.8225745314901527,18877
4813,San Juan,Jachal,18009,1973,3,0,1,9410,1018,4889,NA,NA,2.6208441257476807,0.39898242354393076,0.8576654439622722,18608.899999999994
16790,San Juan,Jachal,18009,1973,3,1,0,9394,924,4374,NA,NA,2.9632680416107178,0.39898242354393076,0.8576654439622722,18608.899999999994
5329,San Juan,Jachal,18009,1973,9,0,1,9281,2899,5759,NA,NA,2.0649068355560303,0.39898242354393076,0.8576654439622722,18608.899999999994
2165,San Juan,Jachal,18009,1983,NA,0,1,11088,4066,4325,NA,NA,3.0580532550811768,0.5009958326816495,0.9015290845524184,19160.818181818177
9551,San Juan,Jachal,18009,1983,NA,1,0,11025,3954,4279,NA,NA,3.1122446060180664,0.5009958326816495,0.9015290845524184,19160.818181818177
10077,San Juan,Jachal,18009,1985,NA,1,0,11131,4628,3470,NA,NA,3.0630297660827637,0.5213985145091904,0.9103018126704487,19359.363636363618
10605,San Juan,Jachal,18009,1987,NA,1,0,11119,3577,3731,NA,NA,3.4055306911468506,0.5418011963367313,0.9190745407884773,19557.90909090909
11133,San Juan,Jachal,18009,1989,NA,1,0,11388,3317,4122,NA,NA,3.8225231170654297,0.5622038781642722,0.9278472689065076,19756.45454545453
2693,San Juan,Jachal,18009,1989,NA,0,1,11515,3970,4950,NA,NA,3.074312448501587,0.5622038781642722,0.9278472689065076,19756.45454545453
11662,San Juan,Jachal,18009,1991,NA,1,0,11519,2485,4267,NA,NA,3.3740198612213135,0.5826065599918131,0.9366199970245361,19955
12192,San Juan,Jachal,18009,1993,NA,1,0,11865,2000,7843,NA,NA,3.5587964057922363,0.603009241819354,0.9409619927406307,20167.600000000006
3230,San Juan,Jachal,18009,1995,NA,0,1,12013,2545,5389,NA,NA,3.609575033187866,0.6234119236468949,0.9453039884567254,20380.20000000001
12729,San Juan,Jachal,18009,1995,NA,1,0,11996,2080,5288,NA,NA,3.5488831996917725,0.6234119236468949,0.9453039884567254,20380.20000000001
13266,San Juan,Jachal,18009,1997,NA,1,0,12204,2110,5024,NA,NA,3.554471254348755,0.6438146054744358,0.9496459841728209,20592.800000000017
13797,San Juan,Jachal,18009,1999,NA,1,0,12666,7160,4458,NA,NA,2.2398908138275146,0.6642172873019767,0.9539879798889155,20805.399999999994
3770,San Juan,Jachal,18009,1999,NA,0,1,12733,7365,4454,NA,NA,2.180800676345825,0.6642172873019767,0.9539879798889155,20805.399999999994
14300,San Juan,Jachal,18009,2001,NA,1,0,10890,4338,5234,NA,NA,2.5521066188812256,0.6846199691295176,0.958329975605011,21018
4077,San Juan,Jachal,18009,2003,NA,0,1,12600,57,10386,60,NA,5.020512580871582,0.7050226509570585,0.9626719713211074,21232.22380435227
17127,San Juan,Jachal,18009,2003,NA,1,0,12754,2754,4240,NA,NA,3.478848695755005,0.7050226509570585,0.9626719713211074,21232.22380435227
288,San Juan,Pocito,18010,1922,NA,0,1,1152,814,NA,28,310,3.077528238296509,0.13144417016795273,0.5282935538599567,10368.515151515137
7246,San Juan,Pocito,18010,1926,NA,1,0,1867,1472,NA,111,36,1.9468021392822266,0.11041310294107909,0.563102589499568,11544.272727272706
642,San Juan,Pocito,18010,1928,NA,0,1,1852,1212,NA,341,NA,2.0510613918304443,0.09989756932764315,0.5805071073193702,12132.15151515149
7618,San Juan,Pocito,18010,1930,NA,1,0,1736,1500,NA,236,NA,1.3679057359695435,0.08938203571420722,0.5979116251391758,12720.030303030275
1099,San Juan,Pocito,18010,1946,NA,0,1,4175,2631,1544,NA,NA,2.955104112625122,0.005257766806717967,0.7371477676976106,17423.06060606055
15124,San Juan,Pocito,18010,1948,3,1,0,4595,459,3386,259,199,1.7836419343948364,0,0.7498872984539373,18167.69230769237
15425,San Juan,Pocito,18010,1948,12,1,0,5063,660,3786,NA,NA,1.7047432661056519,0,0.7498872984539373,18167.69230769237
8127,San Juan,Pocito,18010,1954,NA,1,0,7736,1245,5666,38,414,1.7636299133300781,0,0.7741109295324842,20871.846153846243
14819,San Juan,Pocito,18010,1957,NA,1,0,8877,4710,1366,362,246,7.030797004699707,0,0.7862227450717576,22223.92307692312
1623,San Juan,Pocito,18010,1958,NA,0,1,9141,7181,374,176,NA,4.4536848068237305,0,0.7902600169181824,22674.615384615376
8574,San Juan,Pocito,18010,1962,NA,1,0,9856,5995,NA,NA,NA,4.323273181915283,0.04467487931251668,0.8064091043038797,23566.800000000003
5841,San Juan,Pocito,18010,1963,NA,0,1,9356,6730,1595,NA,21,4.846109390258789,0.06701231896877147,0.8104463761503045,23562.2
16293,San Juan,Pocito,18010,1963,NA,1,0,9701,4134,1842,NA,19,4.790518283843994,0.06701231896877147,0.8104463761503045,23562.2
9009,San Juan,Pocito,18010,1965,NA,1,0,10558,8271,1460,NA,74,3.917851209640503,0.11168719828128815,0.8185209198431531,23553
4815,San Juan,Pocito,18010,1973,3,0,1,11735,889,5694,NA,NA,2.7583258152008057,0.2598638206720345,0.8508190946145486,24772.599999999977
